foreign,foreigncountry_cleaned,shpmtyear,country_name,country_iso3,cleaned_name,cleaned_ID,cleaned_foreign
Ascensia Diabetes Care Australia,Australia,2020.0,Australia,AUS,Ascensia Diabetes Care Australia,AUS_951,Ascensia Diabetes Care Australia
Wandbinstruments,Australia,2020.0,Australia,AUS,Wandbinstruments,AUS_9510,Wandbinstruments
Braemac (Pty),Australia,2019.0,Australia,AUS,Braemac Pty,AUS_9511,Braemac Pty
Gastech Australia (Pty),Australia,2019.0,Australia,AUS,Gastech Australia Pty,AUS_9512,Gastech Australia Pty
Bestech Australia (Pty),Australia,2020.0,Australia,AUS,Gastech Australia Pty,AUS_9512,Bestech Australia Pty
Pepperl Fuchs Australia (Pty),Australia,2019.0,Australia,AUS,Pepperl Fuchs Australia Pty,AUS_9513,Pepperl Fuchs Australia Pty
Golden Harvest Grain Exp. (Pty) . L,Australia,2019.0,Australia,AUS,Golden Harvest Grain Exp Pty L,AUS_9514,Golden Harvest Grain Exp Pty L
Golden Harvest Grain Exp. (Pty) . L,Australia,2020.0,Australia,AUS,Golden Harvest Grain Exp Pty L,AUS_9514,Golden Harvest Grain Exp Pty L
Emerson Automation Solutions Final Contr,Australia,2019.0,Australia,AUS,Emerson Automation Solutions Final Contr,AUS_9515,Emerson Automation Solutions Final Contr
Gea Nu Con (Pty),Australia,2020.0,Australia,AUS,Gea Nu Con Pty,AUS_9516,Gea Nu Con Pty
Gea Nu Con (Pty),Australia,2019.0,Australia,AUS,Gea Nu Con Pty,AUS_9516,Gea Nu Con Pty
Sefar (Pty),Australia,2020.0,Australia,AUS,Sefar Pty,AUS_9517,Sefar Pty
Q Water (Pty),Australia,2019.0,Australia,AUS,Q Water Pty,AUS_9518,Q Water Pty
Green Resources Material,Australia,2020.0,Australia,AUS,Green Resources Material,AUS_9519,Green Resources Material
Green Resources Material,Australia,2019.0,Australia,AUS,Green Resources Material,AUS_9519,Green Resources Material
Hobson Enginerring (Pty),Australia,2019.0,Australia,AUS,Hobson Enginerring Pty,AUS_952,Hobson Enginerring Pty
Hobson Enginerring (Pty),Australia,2020.0,Australia,AUS,Hobson Enginerring Pty,AUS_952,Hobson Enginerring Pty
Hobson Engineering (Pty),Australia,2019.0,Australia,AUS,Hobson Enginerring Pty,AUS_952,Hobson Engineering Pty
Hobson Engineering (Pty),Australia,2020.0,Australia,AUS,Hobson Enginerring Pty,AUS_952,Hobson Engineering Pty
Pwcs Dhl Supply Chain,Australia,2020.0,Australia,AUS,Pwcs Dhl Supply Chain,AUS_9520,Pwcs Dhl Supply Chain
Dnow (Pty),Australia,2020.0,Australia,AUS,Dnow Pty,AUS_9521,Dnow Pty
Ues Corporate Head Office Exp.,Australia,2019.0,Australia,AUS,Ues Corporate Head Office Exp,AUS_9522,Ues Corporate Head Office Exp
Npa,Australia,2019.0,Australia,AUS,Npa,AUS_9523,Npa
Pentair Filtration & Process,Australia,2019.0,Australia,AUS,Pentair Filtration Process,AUS_9524,Pentair Filtration Process
Pentair Filtration & Process,Australia,2020.0,Australia,AUS,Pentair Filtration Process,AUS_9524,Pentair Filtration Process
Eagle Copters Maintenance,Australia,2019.0,Australia,AUS,Eagle Copters Maintenance,AUS_9525,Eagle Copters Maintenance
Eagle Copters Maintenance,Australia,2020.0,Australia,AUS,Eagle Copters Maintenance,AUS_9525,Eagle Copters Maintenance
Electrical Express,Australia,2019.0,Australia,AUS,Electrical Express,AUS_9526,Electrical Express
Dragon Step (Pty),Australia,2019.0,Australia,AUS,Dragon Step Pty,AUS_9527,Dragon Step Pty
Westernex Supply,Australia,2019.0,Australia,AUS,Westernex Supply,AUS_9528,Westernex Supply
Luf International Gmb H,Australia,2019.0,Australia,AUS,Luf International Gmb H,AUS_9529,Luf International Gmb H
Jane Regan,Australia,2019.0,Australia,AUS,Jane Regan,AUS_953,Jane Regan
Jane Regan,Australia,2020.0,Australia,AUS,Jane Regan,AUS_953,Jane Regan
Are Services,Australia,2020.0,Australia,AUS,Are Services,AUS_9530,Are Services
Wild Wave Yachts (Pty),Australia,2020.0,Australia,AUS,Wild Wave Yachts Pty,AUS_9531,Wild Wave Yachts Pty
The Workwear Group A Division Of The Workwear Group (Pty),Australia,2020.0,Australia,AUS,The Workwear Group A Division Of The Workwear Group Pty,AUS_9532,The Workwear Group A Division Of The Workwear Group Pty
Hanwenyuan International Tech L,Australia,2020.0,Australia,AUS,Hanwenyuan International Tech L,AUS_9533,Hanwenyuan International Tech L
Hitzinger Gmb H,Australia,2020.0,Australia,AUS,Hitzinger Gmb H,AUS_9534,Hitzinger Gmb H
Ciena Australia (Pty),Australia,2019.0,Australia,AUS,Ciena Australia Pty,AUS_9535,Ciena Australia Pty
Rexnord Aust,Australia,2019.0,Australia,AUS,Rexnord Aust,AUS_9536,Rexnord Aust
Paul Tec Australia (Pty),Australia,2019.0,Australia,AUS,Paul Tec Australia Pty,AUS_9537,Paul Tec Australia Pty
Mcorp Technologies (Pty),Australia,2019.0,Australia,AUS,Mcorp Technologies Pty,AUS_9538,Mcorp Technologies Pty
Paramount Safety Products,Australia,2020.0,Australia,AUS,Paramount Safety Products,AUS_9539,Paramount Safety Products
J J Lawson (Pty),Australia,2019.0,Australia,AUS,J J Lawson Pty,AUS_954,J J Lawson Pty
Vorarlberger Verlagsanstalt Gmb H,Australia,2020.0,Australia,AUS,Vorarlberger Verlagsanstalt Gmb H,AUS_9540,Vorarlberger Verlagsanstalt Gmb H
Kh Equipment (Pty),Australia,2020.0,Australia,AUS,Kh Equipment Pty,AUS_9541,Kh Equipment Pty
Cosmotech (Pty),Australia,2020.0,Australia,AUS,Cosmotech Pty,AUS_9542,Cosmotech Pty
Airlife (Pty),Australia,2020.0,Australia,AUS,Airlife Pty,AUS_9543,Airlife Pty
Mavlab Animal Health (Pty),Australia,2020.0,Australia,AUS,Mavlab Animal Health Pty,AUS_9544,Mavlab Animal Health Pty
Mavlab Animal Health (Pty),Australia,2019.0,Australia,AUS,Mavlab Animal Health Pty,AUS_9544,Mavlab Animal Health Pty
Indra,Australia,2020.0,Australia,AUS,Indra,AUS_9545,Indra
Franklin Electric,Australia,2020.0,Australia,AUS,Franklin Electric,AUS_9546,Franklin Electric
Prime Pumps (Pty),Australia,2019.0,Australia,AUS,Prime Pumps Pty,AUS_9547,Prime Pumps Pty
Bolle Safety Au (Pty) Ltd.,Australia,2020.0,Australia,AUS,Bolle Safety Au Pty,AUS_9548,Bolle Safety Au Pty
Hasting Deering Australia,Australia,2020.0,Australia,AUS,Hasting Deering Australia,AUS_9549,Hasting Deering Australia
1 Billabong Place,Australia,2019.0,Australia,AUS,1 Billabong Place,AUS_955,1 Billabong Place
1 Billabong Place,Australia,2020.0,Australia,AUS,1 Billabong Place,AUS_955,1 Billabong Place
Bekaert Wire Rope P L T Abbrg Austral,Australia,2020.0,Australia,AUS,Bekaert Wire Rope P L T Abbrg Austral,AUS_9550,Bekaert Wire Rope P L T Abbrg Austral
Red Piranha Ltd.,Australia,2020.0,Australia,AUS,Red Piranha,AUS_9551,Red Piranha
Wafex (Pty),Australia,2020.0,Australia,AUS,Wafex Pty,AUS_9552,Wafex Pty
Wafex (Pty),Australia,2019.0,Australia,AUS,Wafex Pty,AUS_9552,Wafex Pty
Electric Systems (Pty) Ltd.,Australia,2019.0,Australia,AUS,Electric Systems Pty,AUS_9553,Electric Systems Pty
Electric Systems (Pty),Australia,2019.0,Australia,AUS,Electric Systems Pty,AUS_9553,Electric Systems Pty
Madison Technologies,Australia,2019.0,Australia,AUS,Madison Technologies,AUS_9554,Madison Technologies
Dashing Print (Pty),Australia,2020.0,Australia,AUS,Dashing Print Pty,AUS_9555,Dashing Print Pty
Hang Fung Imp. Exp.,Australia,2020.0,Australia,AUS,Hang Fung Imp Exp,AUS_9556,Hang Fung Imp Exp
Gage Roads Brewing,Australia,2020.0,Australia,AUS,Gage Roads Brewing,AUS_9557,Gage Roads Brewing
Geoservices Australasia (Pty),Australia,2020.0,Australia,AUS,Geoservices Australasia Pty,AUS_9558,Geoservices Australasia Pty
Demeter Cormack (Pty),Australia,2020.0,Australia,AUS,Demeter Cormack Pty,AUS_9559,Demeter Cormack Pty
Demeter Cormack (Pty),Australia,2019.0,Australia,AUS,Demeter Cormack Pty,AUS_9559,Demeter Cormack Pty
Ng Kp Blurton Eclectic Holdings (Pty),Australia,2019.0,Australia,AUS,Ng Kp Blurton Eclectic Holdings Pty,AUS_956,Ng Kp Blurton Eclectic Holdings Pty
Ng Kp Blurton Eclectic Holdings (Pty),Australia,2020.0,Australia,AUS,Ng Kp Blurton Eclectic Holdings Pty,AUS_956,Ng Kp Blurton Eclectic Holdings Pty
Hendri Soeyanto C Jet Pets Animal,Australia,2019.0,Australia,AUS,Hendri Soeyanto C Jet Pets Animal,AUS_9560,Hendri Soeyanto C Jet Pets Animal
Agripower Australia Ltd.,Australia,2019.0,Australia,AUS,Agripower Australia,AUS_9561,Agripower Australia
Agripower Australia,Australia,2019.0,Australia,AUS,Agripower Australia,AUS_9561,Agripower Australia
Lavender Ce (Pty),Australia,2019.0,Australia,AUS,Lavender Ce Pty,AUS_9562,Lavender Ce Pty
Lavender Ce (Pty),Australia,2020.0,Australia,AUS,Lavender Ce Pty,AUS_9562,Lavender Ce Pty
Reflective Fabrications Australia,Australia,2019.0,Australia,AUS,Reflective Fabrications Australia,AUS_9563,Reflective Fabrications Australia
Reflective Fabrications Of Australia,Australia,2019.0,Australia,AUS,Reflective Fabrications Australia,AUS_9563,Reflective Fabrications Of Australia
Magnum Australia P L,Australia,2019.0,Australia,AUS,Magnum Australia P L,AUS_9564,Magnum Australia P L
Magnum Australia P L,Australia,2020.0,Australia,AUS,Magnum Australia P L,AUS_9564,Magnum Australia P L
Magnum Australia (Pty),Australia,2019.0,Australia,AUS,Magnum Australia P L,AUS_9564,Magnum Australia Pty
Msa Aust (Pty) Ltd.,Australia,2019.0,Australia,AUS,Msa Aust Pty,AUS_9565,Msa Aust Pty
Billy Ludy C Jet Pets,Australia,2020.0,Australia,AUS,Billy Ludy C Jet Pets,AUS_9566,Billy Ludy C Jet Pets
Mathews Industrial Products (Pty),Australia,2020.0,Australia,AUS,Mathews Industrial Products Pty,AUS_9567,Mathews Industrial Products Pty
Mathews Industrial Products (Pty),Australia,2019.0,Australia,AUS,Mathews Industrial Products Pty,AUS_9567,Mathews Industrial Products Pty
Givaudan Australia P L (Pty),Australia,2020.0,Australia,AUS,Givaudan Australia P L Pty,AUS_9568,Givaudan Australia P L Pty
Elecbrakes (Pty),Australia,2020.0,Australia,AUS,Elecbrakes Pty,AUS_9569,Elecbrakes Pty
Ocean Life Aquarium,Australia,2019.0,Australia,AUS,Ocean Life Aquarium,AUS_957,Ocean Life Aquarium
Ocean Life Aquarium,Australia,2020.0,Australia,AUS,Ocean Life Aquarium,AUS_957,Ocean Life Aquarium
Apollo Cs,Australia,2020.0,Australia,AUS,Apollo Cs,AUS_9570,Apollo Cs
Thermoline Scientific Equipment (Pty),Australia,2019.0,Australia,AUS,Thermoline Scientific Equipment Pty,AUS_9571,Thermoline Scientific Equipment Pty
Pipe Buoy Australia (Pty),Australia,2019.0,Australia,AUS,Pipe Buoy Australia Pty,AUS_9572,Pipe Buoy Australia Pty
Trafigura Services Australia (Pty) Ltd.,Australia,2020.0,Australia,AUS,Trafigura Services Australia Pty,AUS_9573,Trafigura Services Australia Pty
Dixon Industries,Australia,2020.0,Australia,AUS,Dixon Industries,AUS_9574,Dixon Industries
Corewise (Pty),Australia,2019.0,Australia,AUS,Corewise Pty,AUS_9575,Corewise Pty
Flowserve Pump Division,Australia,2019.0,Australia,AUS,Flowserve Pump Division,AUS_9576,Flowserve Pump Division
Jlg Industries,Australia,2019.0,Australia,AUS,Jlg Industries,AUS_9577,Jlg Industries
Huon Aquaculture C0 Mpany (Pty),Australia,2019.0,Australia,AUS,Huon Aquaculture C0 Mpany Pty,AUS_9578,Huon Aquaculture C0 Mpany Pty
Southcott Hydraulics Control Systems,Australia,2020.0,Australia,AUS,Southcott Hydraulics Control Systems,AUS_9579,Southcott Hydraulics Control Systems
Nicola Johnstone,Australia,2019.0,Australia,AUS,Nicola Johnstone,AUS_958,Nicola Johnstone
Nicola Johnstone,Australia,2020.0,Australia,AUS,Nicola Johnstone,AUS_958,Nicola Johnstone
U C P Australia (Pty),Australia,2019.0,Australia,AUS,U C P Australia Pty,AUS_9580,U C P Australia Pty
Swift Co. Trd Group,Australia,2019.0,Australia,AUS,Swift Co Trd Group,AUS_9581,Swift Co Trd Group
Metal Cutting Technology,Australia,2019.0,Australia,AUS,Metal Cutting Technology,AUS_9582,Metal Cutting Technology
Metal Cutting Technology,Australia,2020.0,Australia,AUS,Metal Cutting Technology,AUS_9582,Metal Cutting Technology
Gms Industrial (Pty),Australia,2019.0,Australia,AUS,Gms Industrial Pty,AUS_9583,Gms Industrial Pty
Hunter Douglas Ltd.,Australia,2019.0,Australia,AUS,Hunter Douglas,AUS_9584,Hunter Douglas
Mainline Security Product (Pty),Australia,2020.0,Australia,AUS,Mainline Security Product Pty,AUS_9585,Mainline Security Product Pty
Mainline Security Product (Pty),Australia,2019.0,Australia,AUS,Mainline Security Product Pty,AUS_9585,Mainline Security Product Pty
Skytek,Australia,2020.0,Australia,AUS,Skytek,AUS_9586,Skytek
Wollsdorf Outlet Logistics,Australia,2019.0,Australia,AUS,Wollsdorf Outlet Logistics,AUS_9587,Wollsdorf Outlet Logistics
Omnitronics (Pty),Australia,2019.0,Australia,AUS,Omnitronics Pty,AUS_9588,Omnitronics Pty
Aero Motion Australia,Australia,2019.0,Australia,AUS,Aero Motion Australia,AUS_9589,Aero Motion Australia
Phantasea,Australia,2019.0,Australia,AUS,Phantasea,AUS_959,Phantasea
Fieldtech Solutions (Pty),Australia,2019.0,Australia,AUS,Fieldtech Solutions Pty,AUS_9590,Fieldtech Solutions Pty
Huntsman Polyurethanes (Pty),Australia,2019.0,Australia,AUS,Huntsman Polyurethanes Pty,AUS_9591,Huntsman Polyurethanes Pty
Huntsman Polyurethanes (Pty),Australia,2020.0,Australia,AUS,Huntsman Polyurethanes Pty,AUS_9591,Huntsman Polyurethanes Pty
Energy Conservation Technologies,Australia,2019.0,Australia,AUS,Energy Conservation Technologies,AUS_9592,Energy Conservation Technologies
Marquis Marketing (Pty),Australia,2020.0,Australia,AUS,Marquis Marketing Pty,AUS_9593,Marquis Marketing Pty
Rezitech Services (Pty),Australia,2020.0,Australia,AUS,Rezitech Services Pty,AUS_9594,Rezitech Services Pty
Essilor Aust P L,Australia,2020.0,Australia,AUS,Essilor Aust P L,AUS_9595,Essilor Aust P L
Toshiba International Corp.,Australia,2019.0,Australia,AUS,Toshiba International,AUS_9596,Toshiba International
Toshiba International Corp.,Australia,2020.0,Australia,AUS,Toshiba International,AUS_9596,Toshiba International
Sandvik,Australia,2019.0,Australia,AUS,Sandvik,AUS_9597,Sandvik
Swift Co. Trade Groud,Australia,2019.0,Australia,AUS,Swift Co Trade Groud,AUS_9598,Swift Co Trade Groud
Stewart Heaten Clothing (Pty),Australia,2019.0,Australia,AUS,Stewart Heaten Clothing Pty,AUS_9599,Stewart Heaten Clothing Pty
Dhl Supply Chain True Alliance,Australia,2020.0,Australia,AUS,Dhl Supply Chain True Alliance,AUS_96,Dhl Supply Chain True Alliance
Norske Skog Paper Mills (Aust) Ltd.,Australia,2019.0,Australia,AUS,Norske Skog Paper Mills Aust,AUS_960,Norske Skog Paper Mills Aust
Norske Skog Paper Mills Australia Ltd.,Australia,2019.0,Australia,AUS,Norske Skog Paper Mills Aust,AUS_960,Norske Skog Paper Mills Australia
Norske Skog Paper Mills (Aust) Ltd.,Australia,2020.0,Australia,AUS,Norske Skog Paper Mills Aust,AUS_960,Norske Skog Paper Mills Aust
Norske Skog Paper Mills Australia,Australia,2019.0,Australia,AUS,Norske Skog Paper Mills Aust,AUS_960,Norske Skog Paper Mills Australia
Resene Paints Australia Ltd.,Australia,2020.0,Australia,AUS,Resene Paints Australia,AUS_9600,Resene Paints Australia
Schneider Electric Systems Australia (Pty),Australia,2019.0,Australia,AUS,Schneider Electric Systems Australia Pty,AUS_9601,Schneider Electric Systems Australia Pty
Junttan (Pty),Australia,2020.0,Australia,AUS,Junttan Pty,AUS_9602,Junttan Pty
Livid Group Australia,Australia,2019.0,Australia,AUS,Livid Group Australia,AUS_9603,Livid Group Australia
Livid Group Australia (Pty),Australia,2019.0,Australia,AUS,Livid Group Australia,AUS_9603,Livid Group Australia Pty
Mechtric,Australia,2019.0,Australia,AUS,Mechtric,AUS_9604,Mechtric
Satake Australia,Australia,2019.0,Australia,AUS,Satake Australia,AUS_9605,Satake Australia
Crimptech Australia (Pty),Australia,2019.0,Australia,AUS,Crimptech Australia Pty,AUS_9606,Crimptech Australia Pty
Crimptech Australia (Pty),Australia,2020.0,Australia,AUS,Crimptech Australia Pty,AUS_9606,Crimptech Australia Pty
Sealumet Australia (Pty),Australia,2019.0,Australia,AUS,Sealumet Australia Pty,AUS_9607,Sealumet Australia Pty
Corinthian Doors (Pty),Australia,2019.0,Australia,AUS,Corinthian Doors Pty,AUS_9608,Corinthian Doors Pty
Global Copper Conductors (Pty),Australia,2019.0,Australia,AUS,Global Copper Conductors Pty,AUS_9609,Global Copper Conductors Pty
Skye Group (Pty) 15525,Australia,2019.0,Australia,AUS,Skye Group Pty 15525,AUS_961,Skye Group Pty 15525
Skye Group (Pty) 15525,Australia,2020.0,Australia,AUS,Skye Group Pty 15525,AUS_961,Skye Group Pty 15525
Doehler Australia (Pty) Ltd.,Australia,2019.0,Australia,AUS,Doehler Australia Pty,AUS_9610,Doehler Australia Pty
Domeshelter Australia (Pty),Australia,2019.0,Australia,AUS,Doehler Australia Pty,AUS_9610,Domeshelter Australia Pty
Chungs Plastic Bags (Pty),Australia,2019.0,Australia,AUS,Chungs Plastic Bags Pty,AUS_9611,Chungs Plastic Bags Pty
Barista Group,Australia,2019.0,Australia,AUS,Barista Group,AUS_9612,Barista Group
Berry Exchangecosta Berries,Australia,2019.0,Australia,AUS,Berry Exchangecosta Berries,AUS_9613,Berry Exchangecosta Berries
Teck Leong Metals Pte,Australia,2020.0,Australia,AUS,Teck Leong Metals Pte,AUS_9614,Teck Leong Metals Pte
Esg Asia Pacific Warehouse,Australia,2019.0,Australia,AUS,Esg Asia Pacific Warehouse,AUS_9615,Esg Asia Pacific Warehouse
Esg Asia Pacific Warehouse,Australia,2020.0,Australia,AUS,Esg Asia Pacific Warehouse,AUS_9615,Esg Asia Pacific Warehouse
Assa Abloy Z Power Electric,Australia,2019.0,Australia,AUS,Assa Abloy Z Power Electric,AUS_9616,Assa Abloy Z Power Electric
Nautilus Control Engineering Service,Australia,2020.0,Australia,AUS,Nautilus Control Engineering Service,AUS_9617,Nautilus Control Engineering Service
Nautilus Control Engineering Service,Australia,2019.0,Australia,AUS,Nautilus Control Engineering Service,AUS_9617,Nautilus Control Engineering Service
Naandanjain Australia (Pty),Australia,2020.0,Australia,AUS,Naandanjain Australia Pty,AUS_9618,Naandanjain Australia Pty
Naandanjain Australia (Pty),Australia,2019.0,Australia,AUS,Naandanjain Australia Pty,AUS_9618,Naandanjain Australia Pty
Avionics 2000,Australia,2020.0,Australia,AUS,Avionics 2000,AUS_9619,Avionics 2000
Avionics 2000,Australia,2019.0,Australia,AUS,Avionics 2000,AUS_9619,Avionics 2000
Brickworks Centre,Australia,2019.0,Australia,AUS,Brickworks Centre,AUS_962,Brickworks Centre
United Pump,Australia,2019.0,Australia,AUS,United Pump,AUS_9620,United Pump
Citrosuco Gmb H,Australia,2019.0,Australia,AUS,Citrosuco Gmb H,AUS_9621,Citrosuco Gmb H
Wheelchairs For Kids,Australia,2019.0,Australia,AUS,Wheelchairs For Kids,AUS_9622,Wheelchairs For Kids
Dessar Tyre Rubber,Australia,2019.0,Australia,AUS,Dessar Tyre Rubber,AUS_9623,Dessar Tyre Rubber
Softblast (Pty),Australia,2019.0,Australia,AUS,Softblast Pty,AUS_9624,Softblast Pty
Softblast (Pty),Australia,2020.0,Australia,AUS,Softblast Pty,AUS_9624,Softblast Pty
Steyr Motors Australia,Australia,2019.0,Australia,AUS,Steyr Motors Australia,AUS_9625,Steyr Motors Australia
Sunpower Corp Australia (Pty),Australia,2019.0,Australia,AUS,Sunpower Australia Pty,AUS_9626,Sunpower Australia Pty
Eci Vic (Pty),Australia,2020.0,Australia,AUS,Eci Vic Pty,AUS_9627,Eci Vic Pty
Berendsen Fluid Power (Pty),Australia,2019.0,Australia,AUS,Berendsen Fluid Power Pty,AUS_9628,Berendsen Fluid Power Pty
Albatrans International Freight For Warders (Pty),Australia,2019.0,Australia,AUS,Albatrans International Freight For Warders Pty,AUS_9629,Albatrans International Freight For Warders Pty
Bechtel Australia (Pty) Glng,Australia,2019.0,Australia,AUS,Bechtel Australia Pty Glng,AUS_963,Bechtel Australia Pty Glng
Xiamen Xiangyu Logistics Group Corporati,Australia,2020.0,Australia,AUS,Xiamen Xiangyu Logistics Group Corporati,AUS_9630,Xiamen Xiangyu Logistics Group Corporati
Briggs Strashon Hustralia,Australia,2020.0,Australia,AUS,Briggs Strashon Hustralia,AUS_9631,Briggs Strashon Hustralia
Atlas Copco Tools Australia,Australia,2020.0,Australia,AUS,Atlas Copco Tools Australia,AUS_9632,Atlas Copco Tools Australia
Australia,Australia,2019.0,Australia,AUS,Australia,AUS_9633,Australia
Trident Australia,Australia,2020.0,Australia,AUS,Trident Australia,AUS_9634,Trident Australia
Ringgs Stratton,Australia,2020.0,Australia,AUS,Ringgs Stratton,AUS_9635,Ringgs Stratton
Brigs Stratton,Australia,2020.0,Australia,AUS,Ringgs Stratton,AUS_9635,Brigs Stratton
Ramset A Division Of Itw Australia (Pty),Australia,2020.0,Australia,AUS,Ramset A Division Of Itw Australia Pty,AUS_9636,Ramset A Division Of Itw Australia Pty
Kwik Zip Marketing (Pty),Australia,2019.0,Australia,AUS,Kwik Zip Marketing Pty,AUS_9637,Kwik Zip Marketing Pty
Solar Juice (Pty),Australia,2019.0,Australia,AUS,Solar Juice Pty,AUS_9638,Solar Juice Pty
